taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Sugiyamaella lignohabitans	198	502	1325	244	495	709	329	449	266	551	184	865	933	596	119	77	816	197	392	473	949	517	401	272	556	405	1180	571	1852	408	52	392	319	282	313	516	937	72	376	178	124	855	663	660	323	538	480	214	250	731	562	901	468	692	1602	1140	375	492	294	1151	649	537	779	197	760	252	578	1128	559	941	648	1045	245	582	470	566	21	184	435	265	391	558	533	685	143	2297	9195	5948	268	152	4405	565	325	244	148	338	451	408	567	300	653	562	637	7290	397	340	2162	673	760	448	323	604	359	654	670	787	345	472	406	342	575	649	388	637	371	537	488	606	103	457	735	811	413	90	488	80	299	1445	670	224	154	323	69	598	107	367	574	3424	180	125	408	55	1706	1578	141	219	383	1668	1767	1378	736	2845	1669	197	39418	895	740	770	1384	235	178	125	1043	891	1219	1435	134	522	952	42	368	287	315	737	80	283	600	317	103	335	534	934
Schizosaccharomyces pombe	310	420	384	153	357	458	227	95	883	256	253	2207	885	657	195	2078	687	224	207	366	415	933	298	220	278	194	462	255	2019	358	254	368	349	139	755	238	623	110	148	1074	1134	370	312	367	255	320	646	452	296	175	327	90	409	177	443	698	557	3098	204	984	352	245	265	235	2022	211	518	1182	272	4439	215	3001	1535	351	806	349	17	283	241	2015	173	199	321	424	518	875	1863	5464	280	794	1087	202	208	232	155	301	2821	226	234	230	733	165	184	5537	185	291	9195	333	122	308	197	308	236	155	232	315	144	759	1489	250	525	149	239	125	319	178	153	471	145	298	267	149	237	139	687	78	2225	8509	502	807	415	1909	765	73	145	1290	932	5035	69	362	819	69	793	1441	153	413	364	2207	2125	859	241	12184	8472	164	4292	494	1029	356	282	6839	752	3541	11092	45	178	6540	757	675	3044	24	1479	450	1177	457	460	159	337	137	313	178	169	225
Malassezia restricta	1201	1899	93285	487	2438	516	12188	16137	1325	1601	678	291	2170	370	274	139	2706	6501	1130	1906	1350	1241	190	448	1902	799	4250	1494	398	2026	565	1501	5136	2227	3142	3037	6389	339	1848	1612	10929	2823	2282	3248	853	1808	1895	1013	13630	1392	1674	296362	1767	162	10099	325	1577	1591	921	3110	1537	443	4064	894	81946	633	2462	3254	3454	1246	2483	3159	138	2996	25776	2069	9963	669	1085	129	678	627	3188	1048	238	1228	1633	13334	849	27	1762	2665	1513	468	115443	1107	218636	2055	1196	793	3522	2496	227	38772	3507	987	1530	1542	179	594	999	1663	1025	15089	5579	133503	916	3232	1774	1072	2083	700	939	914	1461	4160	1359	2121	5983	1831	2055	222	820	1659	482	531	2549	3001	442	12816	4950	167	855	3607	1072	216	146	3134	63859	3371	88423	480	10364	81656	2783	1872	3151	1184	978	3261	767	682	546	14215	86821	2030	5434	2537	301	271	10395	6568	1397	5617	285	534	72	7977	8644	27	6462	2822	34472	6260	549	64	1805	963	6027	758	109	2343
Sporisorium graminicola	312	512	214	248	596	313	205	34	911	264	312	157	805	145	244	17	1841	136	402	153	1066	493	79	350	835	539	177	557	197	465	67	565	112	528	134	1132	1113	16	846	165	1814	1188	1114	1549	490	679	1240	345	430	93	902	648	896	12	2494	378	969	140	414	3167	1076	79	1079	177	784	435	758	165	864	86	509	1293	140	1124	252	876	532	398	716	17	493	69	1321	730	407	803	765	6321	427	2	1110	846	430	304	1157	652	13961	742	611	439	18	860	23	11855	712	433	123	934	28	373	584	904	540	200	2909	2188	509	681	37	470	979	37	487	58	798	479	25	1260	67	679	814	32	488	232	280	77	70	172	37	931	233	77	108	329	38	67	59	175	1132	40	638	177	1913	2103	119	198	112	364	231	1171	197	221	129	1524	10849	311	313	320	108	149	70	93	361	1237	303	251	82	156	299	9	123	76	1533	336	169	46	1191	388	98	581	47	916
Ustilago maydis	187	977	176	256	416	155	292	24	2355	151	232	204	444	61	259	17	1618	118	335	68	926	240	57	360	497	451	195	288	242	390	7	375	160	292	46	352	562	13	224	79	88	822	704	1162	473	849	2607	2360	609	84	873	2433	690	4	927	123	571	44	289	2084	546	63	642	76	280	271	360	313	640	156	194	713	75	477	244	364	185	325	534	24	348	49	648	519	45	409	806	5584	215	7	1007	494	236	220	2468	610	1675	455	365	424	15	378	75	7648	293	331	27	505	27	559	320	429	395	20	370	652	258	705	156	248	780	36	325	24	414	265	21	585	1022	460	323	30	251	339	127	177	44	177	91	367	548	11	151	200	398	75	83	76	3283	61	384	71	1302	804	250	151	35	307	103	1272	170	174	72	168	1405	315	699	387	75	71	304	108	323	549	175	248	54	446	330	8	157	53	758	276	227	40	1048	194	43	164	60	394
Cryptococcus neoformans	346	386	427	223	393	2140	183	159	292	527	201	283	771	343	93	171	655	397	444	787	692	472	242	167	562	273	818	378	170	311	148	222	137	233	227	676	483	26	479	78	61	469	615	715	526	285	574	88	254	136	460	1342	334	59	1145	4841	336	876	286	1068	440	783	543	221	453	202	432	330	456	123	287	1069	719	832	2351	508	2317	230	502	62	253	275	599	500	464	904	2026	5340	691	643	767	408	278	264	199	206	613	381	586	402	258	324	87	5929	369	215	52	520	219	342	561	577	384	104	300	298	301	488	336	393	727	196	316	228	365	399	252	600	186	368	448	255	432	87	6134	46	291	448	149	288	783	13	84	180	48	504	544	1703	870	170	1470	34	482	40148	516	179	308	4196	9241	440	572	220	109	80	1864	211	754	62	178	178	169	231	336	36	760	1305	357	741	11569	11	289	328	333	2227	259	234	424	378	125	551	364	509
Cryptococcus gattii VGI	178	270	121	111	273	122	133	25	426	673	104	3094	891	720	52	38	609	97	230	443	340	1975	64	142	242	169	64	195	318	151	677	256	312	137	282	301	443	23	203	325	757	361	405	416	189	232	487	56	235	45	338	3924	297	10	527	46	419	4811	124	694	346	72	314	83	70	153	274	189	381	73	239	573	66	303	102	305	683	136	258	18	179	61	334	243	61	311	667	3929	126	39	263	220	169	144	1870	238	4643	228	198	192	21	164	22	6387	218	378	5692	253	43	180	187	257	196	31	233	1209	162	365	118	183	355	33	196	43	240	274	48	397	93	214	247	20	204	181	342	161	110	226	58	289	486	4345	288	327	48	138	88	36260	4010	567	785	100	384	111	218	263	38	545	156	411	48	10429	10958	79	1038	165	453	1662	601	954	215	60	51	2851	829	1233	443	322	567	8	225	47	567	78	174	347	322	136	48	180	29	305
Encephalitozoon romaleae	83	85	7	44	130	6	30	6	110	8	57	44	58	7	57	3	123	7	86	14	96	42	12	47	69	51	8	75	3	59	8	52	50	38	16	56	55	4	30	139	39	53	66	110	51	65	107	4	54	8	121	2	112	6	96	9	93	1	36	276	92	4	65	26	17	26	40	33	88	43	31	98	5	71	7	53	0	35	65	3	45	22	78	81	12	55	8	1619	40	2	59	64	31	40	7	54	22	55	76	48	2	34	17	1339	52	49	3	98	6	43	61	97	54	4	43	13	57	108	105	56	52	9	61	3	41	47	6	171	12	56	67	16	48	5	2	2	146	402	7	83	54	1	9	22	28	43	15	4	7	194	14	7	3	17	14	7	5	144	54	40	8	174	17	17	637	39	36	42	56	1	21	14	8	2	7	229	16	15	152	15	29	13	125	21	31	4	82	41	3	55	6	58
Encephalitozoon hellem	30	119	5	29	27	16	29	3	146	38	22	8	48	6	25	6	156	4	40	18	107	41	8	67	35	57	3	55	3	74	4	58	14	23	2	28	53	3	25	5	0	269	60	110	29	157	118	12	91	12	91	2	67	1	59	0	66	26	25	220	75	8	45	10	5	23	41	2	45	3	33	111	4	34	6	29	0	41	70	12	49	13	51	48	18	67	37	883	35	0	59	69	27	20	1	67	10	42	30	56	3	24	3	784	30	47	5	71	4	72	14	40	32	1	36	2	8	76	3	46	46	13	47	7	43	29	1	60	2	22	42	1	44	32	1	10	1	5	72	37	34	0	7	5	25	11	9	4	10	469	55	24	5	184	7	21	10	70	13	56	5	20	6	6	11	76	79	63	5	2	12	12	20	0	19	130	21	21	9	2	42	10	12	3	26	0	86	25	2	26	0	27
Encephalitozoon cuniculi	27	24	14	24	34	38	14	0	274	5	16	2	39	86	131	1	79	4	17	23	33	25	8	21	42	23	21	20	3	31	8	27	41	14	11	30	52	0	19	15	1	50	50	56	26	53	92	13	25	5	63	9	39	0	83	67	31	0	23	117	68	29	19	14	4	12	52	2	70	16	10	38	1	56	47	21	1	21	14	1	17	43	52	32	14	20	5	344	22	2	40	42	23	14	14	27	18	22	49	18	1	24	0	739	22	21	3	37	1	22	21	65	31	1	31	102	28	81	3	30	56	7	29	3	37	22	5	55	3	35	34	3	34	4	12	2	0	15	2	3	6	2	4	20	0	8	3	3	6	16	11	5	305	120	0	7	5	50	47	8	5	22	0	8	4	6	47	11	1	5	20	6	5	1	7	73	1	6	21	0	48	17	22	41	1	0	77	17	0	26	10	28
Encephalitozoon intestinalis	3	11	18	5	12	4	8	9	7	12	6	43	15	39	27	23	44	0	2	37	15	6	62	12	9	9	2	2	0	36	92	15	6	3	68	2	44	13	3	1	2	20	12	22	12	8	78	210	20	7	18	2	17	6	13	1	19	2	12	55	7	6	5	6	15	9	5	23	13	16	11	73	9	4	3	3	1	5	5	2	7	10	4	11	7	29	71	218	8	0	7	8	7	11	6	16	4	2	5	14	49	7	3	181	3	6	2	9	4	22	5	24	3	49	4	11	8	73	24	6	44	6	7	12	10	7	13	9	7	9	4	6	7	0	5	8	45	251	11	31	104	1	8	4	4	86	71	11	6	25	54	20	102	41	2	38	18	94	18	119	72	50	5	6	83	0	151	700	40	19	9	4	241	4	395	162	13	342	49	1	87	107	1	1	7	2	17	4	0	7	9	7
